order_id,product_id,seller_id,product_category_name,product_category_name_english,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,price,freight_value,payment_type,payment_value,payment_installments,review_score,order_purchase_timestamp,order_delivered_customer_date
6fc43344397e467b002e0255391ffc12,3743820de2227103b72b029a352fb98b,ede0c03645598cdfc63ca8237acbe73d,informatica acessorios,computers accessories,38.0,391.0,1.0,183.0,16.0,16.0,11.0,60.0,28.6,credit card,149.32,3,,2018-03-05 15:22:00,2018-04-03 19:30:50
e102402236ce8457d678acd1d3370e64,a968285b931b85e05c46234aa3db388f,0ea22c1cfbdc755f86b9b54b39c16043,fashion bolsas e acessorios,fashion bags accessories,49.0,378.0,5.0,150.0,16.0,9.0,11.0,39.9,15.23,credit card,55.13,1,5.0,2018-03-20 20:12:16,2018-03-26 20:40:03
68ffb6a8abb783325c37e66d91eeb191,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,perfumaria,perfumery,54.0,1536.0,2.0,250.0,20.0,8.0,21.0,56.99,11.9,voucher,68.89,1,5.0,2017-07-04 19:43:44,2017-07-12 20:52:40
597fa94ef8eb873a3b8d4191931fcdeb,6b7de889f456ee35f031172d358b2cd2,594f9aaa48e5bf431f011ddc5669b0d5,papelaria,stationery,60.0,778.0,6.0,1500.0,30.0,50.0,20.0,135.9,27.9,credit card,163.8,1,5.0,2018-08-18 17:46:34,2018-08-27 18:27:41
b74092206cd29b62907516d95e927fd6,57f2bc497c1a3ebe41ba7a06d78ed159,6560211a19b47992c3666cc44a7e94c0,relogios presentes,watches gifts,55.0,336.0,4.0,250.0,16.0,2.0,20.0,55.0,18.49,credit card,73.49,7,5.0,2018-08-14 11:28:54,2018-08-25 13:31:41
e8d814b4bf8b7a90595e115ae8fc83bc,29fd9022374ff3fef2e8f82c39b4133e,4a3ca9315b744ce9f8e9374361493884,cama mesa banho,bed bath table,57.0,427.0,1.0,800.0,45.0,15.0,35.0,69.9,12.83,credit card,82.73,3,5.0,2018-03-04 14:42:07,2018-03-15 22:28:44
8875c81503e02bc22eae5a31637d6db1,167b946cfe5de05aadc151871edf7bb9,f682e0f848abafc6f41e0d4e868c66ef,automotivo,auto,54.0,1008.0,1.0,1100.0,17.0,12.0,16.0,169.99,18.44,credit card,188.43,4,4.0,2017-10-11 12:45:13,2017-10-25 20:52:23
dde21840bf52f7327e815543b86afacc,4b2772e2e34787603725226af352e466,916c9de0b5ad957346eeeb12f332687e,beleza saude,health beauty,30.0,150.0,1.0,200.0,16.0,9.0,14.0,167.0,13.3,boleto,180.3,1,5.0,2018-01-23 15:55:32,2018-02-01 11:22:44
1449e2bfe7a48a4534cd242f0d60e414,e090b9bd2ef7d60d3b0ee3399c79ee3d,8e6d7754bc7e0f22c96d255ebda59eba,informatica acessorios,computers accessories,55.0,402.0,1.0,1217.0,27.0,22.0,25.0,235.92,19.22,credit card,255.14,1,5.0,2017-12-30 16:52:49,2018-01-15 21:18:53
c1310d06e793969c9dfc72a433db577f,1c21c1ed398eae61184065889ca3d4b0,a3e9a2c700480d9bb01fba070ba80a0e,cama mesa banho,bed bath table,51.0,324.0,1.0,900.0,42.0,8.0,37.0,69.0,17.73,credit card,86.73,3,1.0,2018-02-22 17:02:38,2018-03-22 14:09:03
7e47c4ea5c29d23c9dee60dbd8474476,e8fd6f481db77b847e7ab93fa1510e7e,23d7c96d4a1160db1c726b248601b25a,eletroportateis,small appliances,53.0,794.0,4.0,2700.0,20.0,26.0,32.0,219.9,29.94,credit card,249.84,10,4.0,2018-02-21 11:49:05,2018-03-07 21:33:47
05302619b1bff6733f64a97851af68cd,4473f3e5c65952b074ef987fa5c24662,ea8482cd71df3c1969d7b9473ff13abc,telefonia,telephony,59.0,776.0,6.0,350.0,17.0,4.0,12.0,29.99,14.1,boleto,44.09,1,4.0,2018-01-21 14:04:33,2018-02-07 21:27:04
db64a5b6724f1501323cc11154cbaf39,9cb42a0117f7a4098d69936a6e772481,2138ccb85b11a4ec1e37afbd1c8eda1f,telefonia,telephony,39.0,365.0,13.0,100.0,16.0,3.0,11.0,18.9,16.05,credit card,69.9,1,3.0,2017-03-23 15:18:59,2017-04-05 14:13:09
9750313e19b56a20442e1be8e9e9cf78,ec2d43cc59763ec91694573b31f1c29a,1c129092bf23f28a5930387c980c0dfc,cama mesa banho,bed bath table,38.0,735.0,5.0,800.0,20.0,20.0,20.0,45.9,16.11,credit card,62.01,3,4.0,2017-11-13 12:27:30,2017-11-30 16:22:30
529abc5277ea995c10bae0fa1ffbe39b,822f877cb8e4faaee2607d90cd61a3f2,951e8cef368f09bb3f3d03c00ca4702c,cama mesa banho,bed bath table,43.0,383.0,1.0,1300.0,34.0,14.0,30.0,34.99,13.83,boleto,48.82,1,3.0,2018-08-21 08:08:54,2018-08-25 14:15:34
9d83685f52030d78be6112d861500ccf,015527ec9502daa03dfd0e22ef1d1288,4c18691b6037662be2df78a765d98ab5,utilidades domesticas,housewares,30.0,583.0,1.0,200.0,25.0,10.0,11.0,26.5,7.45,credit card,33.95,3,5.0,2018-08-06 12:59:58,2018-08-08 21:46:24
7170c855b98cfed5dc82dc9e9b122b64,ec242882027ee23182f0e790e4117128,4a3ca9315b744ce9f8e9374361493884,cama mesa banho,bed bath table,60.0,872.0,1.0,1400.0,45.0,15.0,35.0,52.9,23.17,boleto,76.07,1,5.0,2018-07-23 22:21:18,2018-08-01 13:07:09
b62df733c346ba610dc254225ac7fd33,13387d462f74993d258b62f8f85fd9b8,1b0b0f4f95e962d6f32fe90c759d0479,beleza saude,health beauty,53.0,2610.0,2.0,150.0,16.0,7.0,12.0,69.9,7.78,credit card,77.68,3,5.0,2017-12-01 12:05:20,2017-12-08 22:58:48
4f40b7b437c07599a6f77c6ba8977dcf,c828d9e817355cc55ab8a449b2299f25,7299e27ed73d2ad986de7f7c77d919fa,consoles games,consoles games,48.0,691.0,2.0,317.0,20.0,7.0,16.0,140.0,22.91,credit card,162.91,2,4.0,2018-06-22 16:19:27,2018-06-30 13:46:37
3669a1658de0b6df4a21845696974094,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,beleza saude,health beauty,48.0,575.0,1.0,100.0,20.0,15.0,15.0,23.99,14.1,credit card,38.09,2,4.0,2018-02-18 03:46:21,2018-04-02 18:44:24
039330ccdc3eeb07d44541457391fcae,22a0a4cfaf39559db703230823bdc13a,4170f6a9367e6b5d6401d03ce6d54569,telefonia fixa,fixed telephony,38.0,969.0,1.0,429.0,18.0,13.0,13.0,139.0,17.41,boleto,312.82,1,5.0,2017-10-20 16:51:47,2017-10-31 22:33:06
039330ccdc3eeb07d44541457391fcae,22a0a4cfaf39559db703230823bdc13a,4170f6a9367e6b5d6401d03ce6d54569,telefonia fixa,fixed telephony,38.0,969.0,1.0,429.0,18.0,13.0,13.0,139.0,17.41,boleto,312.82,1,5.0,2017-10-20 16:51:47,2017-10-31 22:33:06
693c6ae1a1ab759aae8dd08ff9eff189,7926c1689244625162673c66b4196371,ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,bebes,baby,53.0,809.0,5.0,7700.0,60.0,71.0,43.0,1168.0,102.7,credit card,1270.7,10,5.0,2018-06-08 12:12:36,2018-06-12 15:38:37
1c1898497fc8543e0f31343dc1c31553,7b5d8be0e04080e4c8ee6a7ec2f1f597,1025f0e2d44d7041d6cf58b6550e0bfa,moveis decoracao,furniture decor,50.0,830.0,1.0,650.0,20.0,35.0,20.0,35.0,8.88,credit card,131.64,1,4.0,2018-03-29 15:41:07,2018-04-06 18:19:08
1c1898497fc8543e0f31343dc1c31553,7b5d8be0e04080e4c8ee6a7ec2f1f597,1025f0e2d44d7041d6cf58b6550e0bfa,moveis decoracao,furniture decor,50.0,830.0,1.0,650.0,20.0,35.0,20.0,35.0,8.88,credit card,131.64,1,4.0,2018-03-29 15:41:07,2018-04-06 18:19:08
1c1898497fc8543e0f31343dc1c31553,7b5d8be0e04080e4c8ee6a7ec2f1f597,1025f0e2d44d7041d6cf58b6550e0bfa,moveis decoracao,furniture decor,50.0,830.0,1.0,650.0,20.0,35.0,20.0,35.0,8.88,credit card,131.64,1,4.0,2018-03-29 15:41:07,2018-04-06 18:19:08
e561fa177791f05209e4557ba7366347,c293414ca6dacfb6085739783def4ef6,2ff97219cb8622eaf3cd89b7d9c09824,brinquedos,toys,52.0,706.0,4.0,2450.0,23.0,7.0,23.0,93.9,12.96,credit card,106.86,1,4.0,2018-08-16 13:02:28,2018-08-17 14:08:40
905f99d528bb299e8c62c67657cd8ccc,5b4341a1e617e4d33c3305158ff03c69,2089a6d640999f9b9141ac719b2af596,esporte lazer,sports leisure,36.0,1581.0,1.0,150.0,18.0,7.0,14.0,179.9,12.76,boleto,192.66,1,5.0,2018-02-10 10:14:24,2018-03-10 00:57:17
d7defcb8f59419ce565959f595bbb988,ad183bca8419cc4a34c0ed87d44b07c7,0c7f30ae9b147eca07affbef92832a6a,informatica acessorios,computers accessories,50.0,1704.0,3.0,600.0,35.0,18.0,35.0,79.9,15.77,credit card,95.67,3,5.0,2017-03-10 23:35:49,2017-03-17 16:17:56
a7e3fbb3111b4a3c0907fbfad7690ffd,a04087ab6a96ffa041f8a2701a72b616,53243585a1d6dc2643021fd1853d8905,pcs,computers,55.0,1105.0,1.0,13700.0,27.0,50.0,53.0,599.0,67.68,credit card,566.68,3,5.0,2018-01-12 09:40:31,2018-01-22 15:49:29
81181d82c573fb30b92f2af5153bb1d5,c316d99c0a8d01fc59bde7e88edf27bd,fa1c13f2614d7b5c4749cbc52fecda94,relogios presentes,watches gifts,57.0,634.0,2.0,120.0,17.0,12.0,13.0,168.9,15.93,credit card,184.83,3,5.0,2017-12-27 18:12:13,2018-01-08 20:37:49
dbb785a23b8cf4ea6c911ed7b6aacc54,a9c07eb189dfb45ac5652b6a82f7b008,e9bc59e7b60fc3063eb2290deda4cced,informatica acessorios,computers accessories,34.0,518.0,1.0,950.0,26.0,16.0,16.0,100.9,38.98,credit card,139.88,2,5.0,2018-07-22 10:37:05,2018-08-08 20:28:52
bfa74f7450cf978b57226b70a6a8936f,d8de812ed5d981fc6a3984f4caa2aa05,54a1852d1b8f10312c55e906355666ee,esporte lazer,sports leisure,44.0,1854.0,6.0,525.0,29.0,16.0,20.0,59.99,11.03,boleto,71.02,1,5.0,2017-01-27 12:51:19,2017-02-03 10:37:40
ae2f641980402067f94b8dae36ea297f,e792f2bb275bdea9b6076c2acbb5abcd,d9bd94811c3338dceb4181f3dbc0c73e,perfumaria,perfumery,47.0,1090.0,1.0,850.0,16.0,14.0,11.0,158.61,9.47,credit card,168.08,1,5.0,2018-06-11 06:42:56,2018-06-12 23:41:46
05d5a67b06f86425711075939a164657,2a592642399b33baf3a5729a6335b21c,b83cedfb587e7911540e3f576d6917ce,perfumaria,perfumery,47.0,1320.0,1.0,100.0,16.0,7.0,12.0,9.99,7.78,credit card,18.38,1,4.0,2017-10-24 09:17:09,2017-10-26 14:13:59
5fe2df2e3a6df134feba908c1ae1a63d,601a360bd2a916ecef0e88de72a6531a,7a67c85e85bb2ce8582c35f2203ad736,cool stuff,cool stuff,33.0,897.0,1.0,1600.0,42.0,25.0,15.0,129.99,17.65,credit card,147.64,1,5.0,2017-04-27 08:46:47,2017-05-08 13:35:57
61907c80953898abbc85d0df266308b8,a038fb43df28bc37115e29e63d9809b7,da8622b14eb17ae2831f4ac5b9dab84a,cama mesa banho,bed bath table,55.0,246.0,1.0,1050.0,38.0,10.0,38.0,99.9,23.28,credit card,123.18,8,4.0,2018-04-13 14:55:32,2018-04-24 22:51:28
1fda06c4d014e1f00378d6f6e1d46cd1,77e8ff91e2cccad62b30a0a83bec431e,fa1c13f2614d7b5c4749cbc52fecda94,relogios presentes,watches gifts,53.0,496.0,1.0,330.0,16.0,11.0,12.0,168.8,14.93,boleto,183.73,1,2.0,2017-12-17 02:03:01,2018-01-20 12:48:38
adb1748adc3299b13377d760724388f8,c0ac2a543ff5a5c714f9a013becd4b07,ea8482cd71df3c1969d7b9473ff13abc,telefonia,telephony,60.0,818.0,6.0,350.0,17.0,4.0,12.0,28.99,15.1,voucher,3.57,1,5.0,2018-02-21 18:14:58,2018-03-01 16:45:53
0ce50541293dbe475fde11c04962e953,08c816d9a716567bf436173ef6f5f12e,5656537e588803a555b8eb41f07a944b,eletronicos,electronics,60.0,740.0,1.0,150.0,18.0,12.0,15.0,19.89,15.79,credit card,35.68,1,5.0,2018-02-07 11:31:06,2018-02-16 00:12:56
c0c876d98ac48f4ddb75a5645f6f5016,5bd6493a2d5a384987386f2696bae33d,92eb0f42c21942b6552362b9b114707d,telefonia,telephony,59.0,405.0,1.0,150.0,19.0,4.0,11.0,18.98,14.1,credit card,33.08,1,1.0,2018-02-06 15:14:10,2018-03-05 22:43:31
adb1748adc3299b13377d760724388f8,c0ac2a543ff5a5c714f9a013becd4b07,ea8482cd71df3c1969d7b9473ff13abc,telefonia,telephony,60.0,818.0,6.0,350.0,17.0,4.0,12.0,28.99,15.1,credit card,40.52,4,5.0,2018-02-21 18:14:58,2018-03-01 16:45:53
d2dd52f27ff69c333cfe7c6dbd4a6a08,f0737b524fe6b57f2ad4f174ce23a62c,76d5af76d0271110f9af36c92573f765,esporte lazer,sports leisure,43.0,1440.0,1.0,12600.0,20.0,10.0,20.0,209.0,34.83,credit card,243.83,3,5.0,2017-04-05 21:27:25,2017-04-11 13:32:04
c06e996d9f8e42fc3e8d99d21366bd8c,e6974726480273852de4ef5d57003db2,af7cdac9d9897cddead9c6b08976c642,brinquedos,toys,42.0,586.0,5.0,1507.0,27.0,26.0,28.0,99.99,23.28,boleto,123.27,1,4.0,2018-04-18 11:58:12,2018-05-08 18:38:49
14af65d7109058f32b35ed10a594cfc0,19c91ef95d509ea33eda93495c4d3481,06a2c3af7b3aee5d69171b0e14f0ee87,beleza saude,health beauty,50.0,1257.0,1.0,700.0,25.0,12.0,19.0,114.99,29.83,credit card,144.82,5,5.0,2018-04-24 15:19:51,2018-05-03 18:58:47
b488cfda1bfd6a90c85b2d21c47231c3,0a80523b7c5fcae062ee678d12df2a80,7722b1df1b0e383e000397b2c11e3e19,utilidades domesticas,housewares,29.0,765.0,3.0,700.0,35.0,12.0,28.0,24.9,8.72,credit card,15.85,1,5.0,2017-10-22 12:23:51,2017-10-25 16:08:03
8cbffbe81b61eeb7a472f618013b69f6,920efad5907c4034a1ef4c4c11b17fee,ef506c96320abeedfb894c34db06f478,telefonia,telephony,45.0,363.0,2.0,150.0,19.0,4.0,11.0,28.99,15.1,boleto,44.09,1,5.0,2017-11-05 16:29:42,2017-11-22 13:16:54
423000c9a3d2d87b594ab701c1c9b944,132166cc21f572ad76741f4487b49b49,ea8482cd71df3c1969d7b9473ff13abc,telefonia,telephony,54.0,699.0,3.0,250.0,21.0,12.0,21.0,39.99,14.1,credit card,54.09,1,5.0,2018-02-01 17:34:13,2018-02-20 00:34:52
d11fc5b9e5bf7a0c4ce41b04a59f0154,1b7b45fba5ad23e8117914f8b36e6772,70eea00b476a314817cefde4aad4f89a,esporte lazer,sports leisure,46.0,1277.0,5.0,1600.0,42.0,10.0,22.0,159.9,16.75,credit card,353.3,6,5.0,2017-12-15 10:43:20,2017-12-21 18:53:28
d11fc5b9e5bf7a0c4ce41b04a59f0154,1b7b45fba5ad23e8117914f8b36e6772,70eea00b476a314817cefde4aad4f89a,esporte lazer,sports leisure,46.0,1277.0,5.0,1600.0,42.0,10.0,22.0,159.9,16.75,credit card,353.3,6,5.0,2017-12-15 10:43:20,2017-12-21 18:53:28
ad18dd9246cad2f3e5f862857d1379be,f4d705aa95ccca448e5b0deb6e5290ba,da8622b14eb17ae2831f4ac5b9dab84a,cama mesa banho,bed bath table,57.0,74.0,1.0,250.0,20.0,2.0,15.0,24.9,9.09,boleto,33.99,1,4.0,2018-02-03 19:02:09,2018-02-10 17:04:11
595e43e67e03405d594d8c690a73264c,466bf8874eb69e8561cf834878015050,b2c97074649f92197d9387d9033dda5f,beleza saude,health beauty,57.0,416.0,3.0,800.0,16.0,2.0,11.0,89.7,57.18,credit card,146.88,6,5.0,2018-04-23 10:28:37,2018-05-10 18:19:36
71bb4b0d814139920f939608c9d37685,729a75e5cb63f785e67ebd8c44a5c0ee,381c83fdca332ea6afd896da20bf6e4a,relogios presentes,watches gifts,37.0,621.0,1.0,350.0,23.0,12.0,15.0,109.0,21.16,boleto,130.16,1,4.0,2017-08-17 08:58:53,2017-09-02 15:29:53
72b3e44d921d5ac99bd4a388569be765,557484a8965bdc4e548658239f7663fd,81a1104df0f08b59c68aa5b03cfe398e,ferramentas jardim,garden tools,52.0,1493.0,6.0,4000.0,30.0,21.0,24.0,179.99,23.58,credit card,203.57,3,4.0,2017-09-15 16:36:05,2017-09-26 11:28:11
b081a69c4b6f19636549667b897d9761,3f1a741cf5591384428c1cbb0ef07ec0,36a968b544695394e4e9d7572688598f,beleza saude,health beauty,60.0,400.0,1.0,150.0,60.0,11.0,16.0,14.9,15.1,voucher,30.0,1,1.0,2017-07-13 11:28:30,
ab39f24d0e515ab82f849a72b61597d3,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,perfumaria,perfumery,54.0,1536.0,2.0,250.0,20.0,8.0,21.0,56.99,8.72,credit card,68.74,3,5.0,2017-10-16 18:00:07,2017-10-19 19:05:37
dd1eff57387644bafd3823d2d49560b7,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,esporte lazer,sports leisure,39.0,772.0,1.0,150.0,16.0,16.0,11.0,45.9,8.72,credit card,54.62,1,5.0,2017-11-20 11:47:23,2017-11-26 19:09:06
86d8178c00bf4d820e52b4ec4d4b3a21,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,beleza saude,health beauty,59.0,492.0,2.0,200.0,22.0,10.0,18.0,58.99,11.73,credit card,70.72,3,5.0,2017-09-13 22:34:19,2017-09-18 13:55:48
0e630c27c4c2e4919aa18c4861c86aaf,efcef300fe9b2c558a8ea258127f6e6f,070d165398b553f3b4b851c216b8a358,pet shop,pet shop,43.0,480.0,1.0,7300.0,25.0,25.0,25.0,59.99,24.03,credit card,84.02,1,5.0,2018-08-16 14:21:35,2018-08-30 05:38:50
0c91c4102d1858f4ced29970f55e54a0,07c055536ebf10dfbb6c6db6dbfc36e5,cca3071e3e9bb7d12640c9fbe2301306,moveis decoracao,furniture decor,59.0,473.0,1.0,600.0,30.0,3.0,20.0,45.9,10.96,credit card,56.86,2,3.0,2017-03-01 10:46:15,2017-03-07 07:57:54
1ca0741e454cd1c5368c964217a34795,fe75529a267b76ac6e96f0c322a899a4,620c87c171fb2a6dd6e8bb4dec959fc6,beleza saude,health beauty,33.0,374.0,1.0,304.0,20.0,15.0,15.0,119.9,16.6,credit card,136.5,1,1.0,2018-03-03 13:02:39,2018-04-06 19:32:33
3d4c76f6e4847a2c342255c5467d3996,7099b88be79102f4ec1fb1410b28d466,abe42c5d03695b4257b5c6cbf4e6784e,beleza saude,health beauty,56.0,783.0,5.0,500.0,27.0,14.0,23.0,339.0,18.81,credit card,357.81,4,3.0,2018-01-27 23:39:20,2018-02-15 19:29:05
b511d65dcc8a6154086efbf3d2c9230d,88dd63919fc9ab693803578a04a20209,7ddcbb64b5bc1ef36ca8c151f6ec77df,informatica acessorios,computers accessories,58.0,395.0,1.0,217.0,16.0,14.0,14.0,34.99,16.79,credit card,51.78,4,5.0,2017-08-15 17:53:10,2017-08-31 20:04:27
a997ce452b12e113ccd903fd9323d382,363a9f5b97bf194da23858be722a7aa5,9596c870880d900012f2e8e6e30d06d7,construcao ferramentas construcao,construction tools construction,44.0,1455.0,6.0,30000.0,100.0,50.0,50.0,1045.0,177.94,credit card,1222.94,10,5.0,2017-12-09 11:09:08,2017-12-23 14:12:47
32e4636ad9646a3b7df0dbde0cfe5500,ebfe7a4ca40dd34375e373405a114c32,a2e874074c877c5a05abae80ad6e488f,utilidades domesticas,housewares,49.0,79.0,2.0,417.0,19.0,11.0,18.0,48.89,11.85,credit card,60.74,1,5.0,2017-12-13 13:09:46,2018-01-16 18:33:43
8fe9a4962c46faa2c658095c6f74acf8,b756577e274d3a4793fc27209d7072db,11bfa66332777660bd0640ee84d47006,beleza saude,health beauty,57.0,1502.0,1.0,200.0,16.0,4.0,16.0,10.99,15.1,credit card,26.09,1,5.0,2018-02-27 18:48:35,2018-03-12 11:46:48
35c4b628dd86b372a3382436139c22ac,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,beleza saude,health beauty,59.0,492.0,2.0,200.0,22.0,10.0,18.0,54.99,11.73,credit card,7.74,1,4.0,2017-06-29 17:20:54,2017-07-10 18:49:32
a593e3fb1608a34cd19aabbebc709931,78efe838c04bbc568be034082200ac20,0241d4d5d36f10f80c644447315af0bd,moveis decoracao,furniture decor,57.0,272.0,1.0,2500.0,40.0,10.0,30.0,99.9,18.75,credit card,118.65,1,4.0,2018-07-08 21:56:35,2018-07-12 14:11:28
ed8e6636ff843d46e3b40fcd46743130,0dadef6ed70b861b14eddb3a3ca6b73e,955fee9216a65b617aa5c0531780ce60,construcao ferramentas construcao,construction tools construction,60.0,1450.0,4.0,300.0,16.0,16.0,16.0,55.0,51.11,credit card,106.11,2,4.0,2018-06-28 12:38:19,2018-07-13 17:16:50
5441503215c03f85218efd398d2bb270,78119fbfa709d07b86f5ccf15043c6d6,b33e7c55446eabf8fe1a42d037ac7d6d,cool stuff,cool stuff,43.0,447.0,2.0,586.0,18.0,11.0,13.0,199.98,16.15,credit card,216.13,8,5.0,2017-12-24 14:53:32,2018-01-03 23:24:42
4376d8f153985c918a99d7765693594f,18b0e642cbae7251e60a64aa07dd9eb9,85d9eb9ddc5d00ca9336a2219c97bb13,informatica acessorios,computers accessories,24.0,718.0,2.0,200.0,41.0,2.0,29.0,31.9,14.1,credit card,46.0,2,5.0,2018-01-31 23:44:57,2018-02-14 18:29:46
48c43415ea1c4af9afa92542183b6e55,5cca824e6a0eebe738c8a6381d0d9349,4e922959ae960d389249c378d1c939f5,informatica acessorios,computers accessories,63.0,978.0,1.0,200.0,16.0,23.0,19.0,19.0,14.52,voucher,21.65,1,3.0,2016-10-10 17:49:21,2016-11-01 14:14:46
c5e417f82763fcdbdef58ade220bf526,0fd681f9cda34792a6404631648ac5f3,b7cc6c5e001441ae8cdd5c69a480cbe4,instrumentos musicais,musical instruments,26.0,821.0,2.0,300.0,30.0,7.0,30.0,21.9,15.1,credit card,37.0,1,4.0,2017-11-24 14:59:30,2017-12-08 22:41:29
2e82d5a49fc8bc6fd1676b727079b7c8,4daad1d90efd466b4c3889b4421f5610,3be634553519fb6536a03e1358e9fdc7,utilidades domesticas,housewares,49.0,430.0,1.0,5275.0,30.0,65.0,30.0,59.9,17.67,credit card,155.14,2,4.0,2017-08-23 12:56:01,2017-08-28 19:32:00
2e82d5a49fc8bc6fd1676b727079b7c8,4daad1d90efd466b4c3889b4421f5610,3be634553519fb6536a03e1358e9fdc7,utilidades domesticas,housewares,49.0,430.0,1.0,5275.0,30.0,65.0,30.0,59.9,17.67,credit card,155.14,2,4.0,2017-08-23 12:56:01,2017-08-28 19:32:00
d4b5cba849d461dc065544ffbdc37463,a8d952e8e5436a6fe36d24c402d100de,ea8482cd71df3c1969d7b9473ff13abc,telefonia,telephony,60.0,540.0,6.0,300.0,17.0,4.0,11.0,21.99,18.25,credit card,40.24,1,5.0,2018-06-11 15:53:43,2018-06-19 15:28:39
cb79e5ec2d8876fed8bf53a82a5c2e28,922efd345b4d692aadf0e6b65f5d51e7,8444e55c1f13cd5c179851e5ca5ebd00,automotivo,auto,59.0,394.0,1.0,200.0,16.0,16.0,16.0,129.2,15.65,credit card,144.85,3,3.0,2017-06-04 23:14:03,2017-06-26 14:19:34
dfe9ed7cb28d282f7cb649346e0898c8,13b347f712ed4697097275485483326c,2a261b5b644fa05f4f2700eb93544f2c,moveis decoracao,furniture decor,51.0,264.0,1.0,5850.0,40.0,30.0,40.0,45.0,17.6,credit card,62.6,6,5.0,2018-02-19 12:12:36,2018-03-01 00:58:35
35c4b628dd86b372a3382436139c22ac,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,beleza saude,health beauty,59.0,492.0,2.0,200.0,22.0,10.0,18.0,54.99,11.73,voucher,58.98,1,4.0,2017-06-29 17:20:54,2017-07-10 18:49:32
4894ab6596d70a7721324f6ecb314e55,b944a925e8a27be5de9850445766deb1,7e93a43ef30c4f03f38b393420bc753a,relogios presentes,watches gifts,39.0,589.0,1.0,15267.0,17.0,10.0,13.0,239.0,16.43,credit card,255.43,10,1.0,2017-05-14 15:55:37,2017-05-18 15:49:41
91260d5d88d51354a02afecbec80995a,0e40b1ed4cfd3da1962ec91913e54ba8,8b321bb669392f5163d04c59e235e066,eletronicos,electronics,52.0,424.0,1.0,175.0,22.0,11.0,15.0,13.65,12.79,boleto,26.44,1,5.0,2018-03-13 15:40:09,2018-03-26 17:58:59
9800ab70491d72cc23404e99a34986ba,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,relogios presentes,watches gifts,33.0,523.0,3.0,584.0,16.0,11.0,13.0,99.9,0.0,boleto,99.9,1,4.0,2018-05-08 08:13:57,2018-05-21 16:08:47
cf4ca07fc7743be3281b694f321007bb,94a75895c8f08d597e9a2d9447170fd4,95ec4458365c4d11f452ccf538377619,papelaria,stationery,52.0,831.0,5.0,11500.0,40.0,40.0,40.0,115.0,67.4,credit card,182.4,3,5.0,2018-07-18 11:55:47,2018-07-30 19:43:35
a7e3fbb3111b4a3c0907fbfad7690ffd,a04087ab6a96ffa041f8a2701a72b616,53243585a1d6dc2643021fd1853d8905,pcs,computers,55.0,1105.0,1.0,13700.0,27.0,50.0,53.0,599.0,67.68,voucher,50.0,1,5.0,2018-01-12 09:40:31,2018-01-22 15:49:29
72350c18f769b53bf1ae2519359092e5,6a012e40ee0f3e0ca9b34bbdeedbdd2c,a938325a4b357fd23a6a4d5bb126408e,automotivo,auto,55.0,1076.0,3.0,150.0,20.0,20.0,20.0,169.0,16.28,credit card,185.28,2,4.0,2018-07-16 22:35:02,2018-07-25 19:19:36
70b0f3c961935e93c43c76c79bae4596,8d7d29e5fb9ff5333009326c87fc04e9,a7f13822ceb966b076af67121f87b063,moveis escritorio,office furniture,56.0,1070.0,1.0,7433.0,57.0,68.0,31.0,139.96,46.47,credit card,186.43,8,5.0,2017-02-13 21:39:10,2017-03-01 15:14:20
873148516ea6e3bc8c008d756a2a228f,7b5d8be0e04080e4c8ee6a7ec2f1f597,1025f0e2d44d7041d6cf58b6550e0bfa,moveis decoracao,furniture decor,50.0,830.0,1.0,650.0,20.0,35.0,20.0,35.0,0.11,boleto,276.23,1,4.0,2018-04-23 21:30:00,2018-05-12 18:56:38
873148516ea6e3bc8c008d756a2a228f,7b5d8be0e04080e4c8ee6a7ec2f1f597,1025f0e2d44d7041d6cf58b6550e0bfa,moveis decoracao,furniture decor,50.0,830.0,1.0,650.0,20.0,35.0,20.0,35.0,0.11,boleto,276.23,1,4.0,2018-04-23 21:30:00,2018-05-12 18:56:38
0deee4ae3b101c015077d7fe2c36587e,0fa81e7123fd0ebe03adbbe99d912827,da8622b14eb17ae2831f4ac5b9dab84a,cama mesa banho,bed bath table,60.0,189.0,1.0,1350.0,46.0,2.0,36.0,109.9,11.86,debit card,121.76,1,4.0,2018-05-07 14:16:19,2018-05-14 17:38:35
